6/28/2016,Patient Search - Staph Project, 1:23:05PM,,,,,
PATIENT_ID,PATIENT_NAME,BIRTHDATE,WEIGHT_KG,WEIGHT_DATE,SPECIES,BREED,SEX
199533,AMBER,4/5/2002,10.3,4/26/2016,CANINE,BICHON FRISE,FS
199535,BAXTER,10/31/2005,37.5,11/5/2015,CANINE,GOLDEN RETRIEVER,MC
199541,PRYNTZKA,4/16/2006,27.4,12/22/2015,CANINE,RETRIEVER,MC
199544,AUGGIE,10/1/2013,8.1,4/6/2016,CANINE,SCHNAUZER- MINIATURE,MC
199588,LUNA,12/9/2014,26.7,4/12/2016,CANINE,AMERICAN STAFFORDSHIRE TERRIER,FS
199590,SAMANTHA,10/6/2005,31.1,4/29/2016,CANINE,WIREHAIRED POINTING GRIFFON,FS
199597,GRACIE,5/17/2006,6.8,1/15/2016,CANINE,BICHON FRISE,FS
199598,PEANUT,11/22/2005,9,10/13/2015,CANINE,PUG,FS
199746,BRANDI,1/3/2004,7.2,11/2/2015,CANINE,HAVANESE DOG,FS
199852,PHOENIX,10/15/1999,440,6/23/2016,EQUINE,QUARTER HORSE,MC
199870,ANGEL,10/15/2000,450,10/20/2015,EQUINE,APPENDIX QUARTER HORSE,F
199904,ZACK,7/4/2006,21.1,12/3/2015,CANINE,BORDER COLLIE,MC
199907,JUNO,11/2/2012,11.3,12/5/2015,CANINE,MIXED BREED DOG,FS
199948,BLUE,10/1/2006,28,10/26/2015,CANINE,AMERICAN STAFFORDSHIRE TERRIER,FS
199999,BANKS,11/23/2013,41.9,4/7/2016,CANINE,CHESAPEAKE BAY RETRIEVER,MC
200091,BRIANNA,9/19/2013,30.5,10/28/2015,CANINE,RHODESIAN RIDGEBACK,F
200145,BRUCIE,10/26/2010,33.2,1/13/2016,CANINE,"BULLDOG, ENGLISH",MC
200160,OAKLEY,1/27/2008,80,10/27/2015,CANINE,MASTIFF,M
200290,RICO,10/16/2006,500,11/6/2015,EQUINE,QUARTER HORSE,MC
200325,STELLA,11/25/2011,32,11/25/2015,CANINE,GERMAN SHORTHAIRED POINTER,FS
200327,KOKO,4/1/2005,29.9,11/9/2015,CANINE,SIBERIAN HUSKY,FS
200474,ALEX,4/16/2004,11.2,6/22/2016,CANINE,AMERICAN COCKER SPANIEL,MC
200502,TYSON,3/3/2013,34,2/19/2016,CANINE,AMERICAN STAFFORDSHIRE TERRIER,MC
200510,TACO,11/20/2014,9.1,6/17/2016,CANINE,SCHNAUZER,MC
200512,JAXIE,10/2/2014,28,12/4/2015,CANINE,LABRADOR RETRIEVER,FS
200520,ANGUS,12/6/2012,8.3,3/2/2016,CANINE,WEST HIGHLAND WHITE TERRIER,MC
200534,COOPER,12/30/2008,16.9,5/23/2016,CANINE,BRITTANY SPANIEL,M
200540,JASPER,4/1/2011,24.9,5/6/2016,CANINE,BOXER,MC
200552,LUCY,10/10/2002,17,11/11/2015,CANINE,BRITTANY SPANIEL,FS
200553,BELLA,4/19/2008,4.6,11/11/2015,CANINE,POODLE- MINIATURE,FS
200559,TANNER,6/11/2009,35.1,12/11/2015,CANINE,MIXED BREED DOG,MC
200560,SHADOW,10/16/2003,44.5,5/27/2016,CANINE,GOLDEN RETRIEVER,MC
200570,RASCAL,10/12/2008,40.6,1/20/2016,CANINE,LABRADOR RETRIEVER,MC
200572,BOSS,5/11/2010,10.6,2/10/2016,CANINE,JACK RUSSELL TERRIER,MC
200576,COCO,9/10/2006,16.3,11/20/2015,CANINE,AMERICAN COCKER SPANIEL,FS
200582,BABY,11/23/2007,4.27,12/16/2015,CANINE,CHIHUAHUA,MC
200585,ZHOU,11/6/2006,32.6,6/7/2016,CANINE,LABRADOR RETRIEVER,M
200595,ASTON,10/22/2010,27.4,3/1/2016,CANINE,AMERICAN STAFFORDSHIRE TERRIER,MC
200861,HARRY,5/7/2002,11.4,6/24/2016,CANINE,MIXED BREED DOG,MC
200901,SAMANTHA,11/29/1999,4.39,11/29/2015,CANINE,POODLE,FS
200963,WALTER,12/4/2011,23,12/28/2015,CANINE,SIBERIAN HUSKY,MC
201015,WILSON,3/16/2012,19.1,1/25/2016,CANINE,BEAGLE,MC
201016,JOSIE,4/9/2015,15.6,2/17/2016,CANINE,TERRIER,F
201022,CHARLIE,1/16/2015,26.6,3/18/2016,CANINE,ROTTWEILER,MC
201024,CHARLIE,12/1/2003,37.2,4/8/2016,CANINE,MIXED BREED DOG,MC
201032,BELLA,7/8/2005,24,12/16/2015,CANINE,STAFFORDSHIRE BULL TERRIER,FS
201033,LULU,12/4/2005,6.7,1/4/2016,CANINE,WEST HIGHLAND WHITE TERRIER,FS
201041,MR DARCY,12/8/2007,12.3,1/6/2016,CANINE,AMERICAN COCKER SPANIEL,M
201044,CHLOE,12/2/2007,29,1/7/2016,CANINE,"BULLDOG, ENGLISH",FS
201048,KEELO,12/4/2005,34,3/23/2016,CANINE,AMERICAN BULLDOG,M
201213,LUCY LOU,4/16/2015,34,1/5/2016,CANINE,LABRADOR RETRIEVER,F
201241,BARON,12/10/2003,34.9,12/21/2015,CANINE,GOLDEN RETRIEVER,M
201360,CHESTER,10/29/2005,32.1,1/2/2016,CANINE,CHOW CHOW,MC
201379,DIXIE,3/16/2013,24.6,6/14/2016,CANINE,MIXED BREED DOG,FS
201401,LIBBIE,5/7/2010,34,12/6/2015,CANINE,MIXED BREED DOG,F
201491,EMMA,7/15/2011,12,12/17/2015,CANINE,CAVALIER KING CHARLES SPANIEL,FS
201638,KOKO,5/22/2008,38.7,12/17/2015,CANINE,AMERICAN STAFFORDSHIRE TERRIER,FS
201774,BROWN BEAR,1/9/2012,0,,CAPRINE,BOER,F
201786,LILLY,1/15/2009,434,1/15/2016,EQUINE,QUARTER HORSE,F
201825,OSCAR,2/18/2007,7.6,2/3/2016,CANINE,DACHSHUND,MC
201868,HOVA,1/5/2014,28.2,1/5/2016,CANINE,STAFFORDSHIRE BULL TERRIER,MC
201870,DAISY,10/14/2007,6.2,6/21/2016,CANINE,BICHON FRISE,FS
201895,BELLA,1/4/2011,3.8,1/4/2016,CANINE,POODLE,FS
202057,ABBIE,10/15/2003,6.47,6/6/2016,CANINE,AMERICAN COCKER SPANIEL,FS
202063,MOLLY,2/9/2008,24.3,6/22/2016,CANINE,LABRADOR RETRIEVER,FS
202078,SCAMPER,1/6/2013,32.2,2/3/2016,CANINE,BULL TERRIER,MC
202080,TRIXIE,1/25/2009,10.2,4/15/2016,CANINE,JACK RUSSELL TERRIER,FS
202083,WALKER,1/28/2015,21.2,2/5/2016,CANINE,COONHOUND,MC
202100,BAILEY,9/28/2008,15.1,5/25/2016,CANINE,CAVALIER KING CHARLES SPANIEL,MC
202106,FRANKIE,12/11/2013,3.1,1/15/2016,FELINE,AMERICAN DOMESTIC SHORTHAIR,FS
202115,GIZMO,11/15/2010,3.1,6/22/2016,CANINE,YORKSHIRE TERRIER,MC
202116,OAKLEY,10/24/2011,20.3,6/21/2016,CANINE,AMERICAN COCKER SPANIEL,MC
202119,BERKELEY,1/16/2015,29.6,1/22/2016,CANINE,WEIMARANER,FS
202133,BLUE,7/29/2005,2.3,1/26/2016,FELINE,AMERICAN DOMESTIC SHORTHAIR,FS
202134,OPIE,4/29/2013,12.6,5/19/2016,CANINE,AMERICAN COCKER SPANIEL,MC
202145,BLANCO,11/27/2010,47.1,1/25/2016,CANINE,BOXER,M
202146,OREO,12/4/2001,5.5,1/25/2016,CANINE,TERRIER,FS
202155,CASH,4/11/2007,8.9,6/9/2016,CANINE,BICHON FRISE,MC
202607,DEUCE,2/10/2010,40,2/26/2016,CANINE,STAFFORDSHIRE BULL TERRIER,MC
202609,TULULAH,11/24/2007,22.1,4/4/2016,CANINE,"BULLDOG, ENGLISH",FS
202617,LOLA,2/11/2005,30.4,3/1/2016,CANINE,MIXED BREED DOG,FS
202641,FURBY,8/16/2010,3.32,2/17/2016,CANINE,POMERANIAN,MC
202646,SEDONA,9/17/2010,26,4/1/2016,CANINE,AMERICAN STAFFORDSHIRE TERRIER,FS
202649,MURPHY,12/4/2010,35.6,3/21/2016,CANINE,AMERICAN BULLDOG,MC
202666,PEPPER,9/21/2009,6.56,2/7/2016,CANINE,MALTESE,FS
202680,LARRY,8/11/2013,19.7,2/11/2016,CANINE,TREEING WALKER COONHOUND,M
202740,SADIE,1/1/1991,0.432,5/25/2016,AVIAN,PARROT AFRI GREY CONGO,F
202888,ABBY,2/14/2011,7.1,4/7/2016,CANINE,SHIH TZU,FS
202898,KIMBERLY ELISE,3/5/2009,33.566,5/20/2016,CANINE,BOXER,FS
202927,ELLIE,9/23/2012,14.4,2/17/2016,CANINE,SOFT-COATED WHEATEN TERRIER,FS
203252,BUDDY,8/2/2010,9.2,3/4/2016,CANINE,DACHSHUND,MC
203260,MOLLY,1/25/2009,33.8,3/8/2016,CANINE,BORDER COLLIE,FS
203293,LOLA,2/22/2006,30,3/15/2016,CANINE,DOBERMAN PINSCHER,FS
203298,SAM,3/17/2015,26.9,3/16/2016,CANINE,GOLDENDOODLE,M
203299,CRUNCHY,8/19/2007,5.61,3/16/2016,FELINE,BURMESE,MC
203330,CAROLINA,4/29/2009,6.3,6/10/2016,CANINE,SHIH TZU,FS
203336,CAPTAIN,6/16/2013,5.35,4/15/2016,FELINE,DOMESTIC LONGHAIRED CAT,MC
203386,REBECCA,8/26/2003,32.5,6/10/2016,CANINE,GERMAN SHEPHERD DOG,FS
203471,COOPER,10/15/2013,29.3,3/20/2016,CANINE,LABRADOR RETRIEVER,MC
203472,LILY,1/23/2007,33.3,4/11/2016,CANINE,GOLDENDOODLE,FS
203493,MOLLY,3/13/2012,14.5,3/13/2016,CANINE,ENGLISH COCKER SPANIEL,FS
203523,DIESEL,3/3/2013,50.2,3/3/2016,CANINE,GREAT DANE,MC
203775,LILY,3/26/2006,36.9,3/26/2016,CANINE,BOXER,FS
203799,COOPER,3/21/2013,35.4,3/28/2016,CANINE,ROTTWEILER,MC
203896,BUBBA JAKE,4/21/2005,29.5,5/23/2016,CANINE,MIXED BREED DOG,MC
204011,SURF,4/26/2007,9.9,6/27/2016,CANINE,SHETLAND SHEEPDOG,M
204016,SULLY,11/3/2010,23,4/19/2016,CANINE,LABRADOR RETRIEVER,MC
204030,PEARL,12/20/2013,15.5,5/18/2016,CANINE,"BULLDOG, ENGLISH",FS
204093,REBA,11/3/2011,24.9,5/7/2016,CANINE,AUSTRALIAN SHEPHERD,F
204109,KIRRA,3/21/2010,23.18,5/27/2016,CANINE,BOXER,FS
204204,ATHENA,4/5/2010,38.6,4/13/2016,CANINE,GERMAN SHEPHERD DOG,FS
204221,JONAS,3/16/2014,46.8,4/12/2016,CANINE,MASTIFF,MC
204243,LUCY,9/17/2007,35.2,5/16/2016,CANINE,LABRADOR RETRIEVER,FS
204247,BOOGIE,2/23/2012,43.2,5/25/2016,CANINE,ROTTWEILER,MC
204532,BAILEY,4/24/2007,13,6/9/2016,CANINE,BEAGLE,MC
204558,JOJO,3/3/2007,8.73,4/25/2016,CANINE,MIXED BREED DOG,MC
204609,LEONIDAS,12/16/2013,52,6/23/2016,CANINE,SOUTH AFRICAN BOERBOEL,M
204624,SAM,4/25/2006,11.1,6/10/2016,CANINE,BICHON FRISE,MC
204625,REX,10/25/2007,21.6,5/16/2016,CANINE,MIXED BREED DOG,MC
204630,BUBZY,5/4/2013,4.52,6/14/2016,FELINE,DOMESTIC LONGHAIRED CAT,MC
204643,CHINA,10/15/2006,39.6,5/11/2016,CANINE,BOXER,FS
204670,KIEFER,7/4/2010,42.1,5/25/2016,CANINE,LABRADOR RETRIEVER,MC
204676,TUCKER,4/4/2007,10.4,5/23/2016,CANINE,SCHNAUZER- MINIATURE,MC
204837,JUBAL,5/11/2010,58.4,5/9/2016,CANINE,DOGUE DE BORDEAUX,MC
204870,TROUBLE,10/1/2004,47.5,6/3/2016,CANINE,ROTTWEILER,M
205230,MELEK,4/1/2011,39,5/23/2016,CANINE,KANGAL DOG,F
205256,HARLEY,5/12/2007,2.25,6/20/2016,CANINE,YORKSHIRE TERRIER,MC
205284,WOODY,1/30/2004,22,5/17/2016,CANINE,COLLIE,MC
205352,TJ,3/1/2005,21,6/24/2016,CANINE,SHETLAND SHEEPDOG,MC
205354,JACK,8/9/2007,26.7,5/20/2016,CANINE,LABRADOODLE,MC
205375,BOWSER,4/27/2005,5.1,6/14/2016,CANINE,CHIHUAHUA,MC
205479,BOBBY JO,5/19/2014,415,5/19/2016,EQUINE,QUARTER HORSE,F
205592,BELLA,3/3/2010,5.99,6/19/2016,CANINE,SHIH TZU,FS
717,,,,,,,
C:\Users\plandrew\Documents\CRYSTAL Reports\Studies\Patient Search_C (w_love).rpt,,,,,,,
